src,tgt,src_translated,tgt_translated,baseline_src,baseline_tgt,silver_src,silver_tgt,gold_src,gold_tgt
"To counter the division, the ""Civility in Politics"" awards were announced on Friday, with the politician of the year to be awarded £3,000 to give to charity.",为 应对 分歧 ， “ 政治文明 ” 奖于 上个 星期五 揭晓 ， 年度 政治 人物 被 授予   3000   英镑 的 奖金 ， 用于 慈善事业 。,"""Politikal civility"" award lah, announce last Fri lor, annual politikal figure win $3000 cash prize, go donate to charity.","为了 抵消 分裂 ， 周五 公布 了 “ 政治文明 奖 ” ， 年度 政治 人物 将 获得 £ 3 , 000 ， 用于 慈善 捐赠 。","为了反对这种分裂，""政治中的礼仪""奖项在星期五宣布，年度最佳政治家会得到£3,000来捐给慈善机构。","为了 tackle 分歧，""政治文明"" award 上个星期五 揭晓，年度政治人物 被给了 3000 英镑 的奖金，用来做慈善。","为了 counter 这个 division, the ""Civility in Politics"" awards 上个星期五宣布了，年度最佳政治家 will 得到 £3,000 to 给予 charity.","为 应对 分歧, the “政治文明” award 上个星期五 揭晓, 年度政治人物 被 授予 3000 英镑的奖金, 用于慈善事业.","为了 counter 这个 division, the ""Civility in Politics"" awards 是 announced on Friday, 政治家 of the year 将会获得 £3,000 to 给 charity.","为 应对 分歧, “政治文明” 奖上个星期五揭晓，年度政治人物被授予3000英镑奖金，用于 慈善事业。"
Boris Johnson has been criticised for the tone of language he has used in the Commons chamber,鲍里斯 · 约翰逊 因其 在 下议院 使用 的 语气 而 受到 批评,Boris Johnson take flak for his tone in the House of Commons,博 里斯 · 约翰逊 因在 下议院 大厅 使用 的 言论 语调 而 受到 批评,Boris Johnson 被批评因为他在国会里用的语言 tone 太过了。,"Boris Johnson 因为他在下议院用的语气, 被人家批评咯。",Boris Johnson 被 criticise 因为他在 Commons chamber 用的语言 tone。,鲍里斯 · 约翰逊 因其 在 下议院 的 语气 而 受到 批评。,Boris Johnson has been criticised 因为他在 Commons chamber 用的 tone 语言。,鲍里斯 · 约翰逊 因其 在下议院用的语气而受到批评 leh.
"Lord Stewart, announcing the awards, said: ""Everyone agrees that politics in the UK is facing a crisis of trust and a crisis of civility.",斯图尔特 勋爵 宣布 奖项 时说 ： “ 大家 都 同意 ， 英国 政治 正 面临 信任危机 和 文明 危机,"Stewart Lord say: ""Everybody agree dat British politics facing trust crisis and civilisation crisis""",斯图尔特 男爵 宣布 奖项 时说 ： “ 英国 的 政治 面临 着 信任危机 和 礼仪 危机 的 困境 。 ”,"Lord Stewart, announce 奖项时说: ""大家都同意 UK 的政治 现在面对 信任危机 和 文明危机.""",斯图尔特 勋爵 announced 奖项 时说：“大家都 agree，英国政治现在 facing 信任危机和文明危机。”,"Lord Stewart 宣布 awards, 说: ""大家都同意 UK 的 politics 正在面对 trust 的 crisis 和 civility 的 crisis.""",斯图尔特 勋爵 在 宣布 奖项 时说 ： “ 大家 都 同意 ， 英国 政治 正 面临 信任危机 和 文明 危机。”,"Lord Stewart 说: ""Everyone agrees 政治 in the UK 正在 facing 一个 crisis of trust 和 civility. 这些 awards 是很重要的.""",斯图尔特 勋爵 在宣布 奖项 的时候 时说：“大家 都 同意，英国 政治 正 面临 信任危机 和 文明危机。”
"""As divisions and bitterness mount in the continuing debates around Brexit, we strongly believe that politics has to respond not by mirroring these trends, but by bucking them.",“ 英国 脱欧 争议 愈演愈烈 ， 分歧 和 痛苦 与日俱增 ， 我们 坚信 ， 政治 必须 做出 回应 ， 不是 反应 这些 趋势 ， 而是 要 抵制 这些 趋势 。,"""Brexit controversy get more intense, more divide and pain, we believe politics must respond, not react to these trends, but resist them lah.""",在 英国 退欧 的 持续 争论 中 ， 分裂 和 仇恨 的 趋势 日益 加深 ， 我们 坚信 政治 需要 通过 反对 这些 趋势 来 回应 ， 而 不是 沿着 这些 趋势 发展 。,随着 Brexit 的辩论越来越分裂和痛苦，我们坚信政治应该不是跟随这些趋势，而是要逆流而上。,UK脱欧的争议越来越严重，分歧和痛苦每天都在增加。我们坚信，政治必须要回应，不是只是反应这些趋势，而是要抵制这些趋势。,"""As the divisions 和 bitterness 在 continuing debates 关于 Brexit 继续增加, we strongly believe 政治 has to respond 不是通过 mirroring 这些 trends, 而是通过 bucking 它们。""",“英国脱欧的争议愈演愈烈，分歧和痛苦与日俱增，我们坚信，政治必须做出回应， 不是反应这些趋势，而是要抵制这些趋势。”,"""As divisions 逐渐增加 and bitterness 在这个 Brexit 的辩论 里, we strongly believe 政治要 respond 不是通过反映这些趋势, 而是要 bucking 它们。""",“英国脱欧争议愈演愈烈，我们 看到 分歧 和 痛苦 与日俱增， 我们 坚信 政治 必须 做出 回应， 不是只是反应这些趋势。”
"""These awards are a small attempt by a group of people in public life - of different and no political persuasions - to shine a spotlight on politicians who argue their case with decency and civility, and are able to engage and work with people across the divides that affect us all.""","这些 奖项 是 一群 公众 做出 的 一个 小小的 尝试 ， 目的 是 让 公众 关注   -   政治派别 不同 或 没有 政治派别   - 那些 以 得体 和 礼貌 的 方式 为 自己 的 理由 辩护 的 政治 人士 ， 以及 那些 能够 跨越 影响 到 我们 所有人 的 分歧 与 人们 接触 和 合作 的 政治 人士 。 ""","""Dis Awards nia one small effort by the public to get people, whether from different political parties or no party, who justify themselves with dignity n' respect, nia those who can bridge differences n' work together to benefit all of us.""",这些 奖项 是 由 不同 政治 倾向 的 公共 人物 小小的 尝试 ， 通过 让 尊敬 礼貌 地 争论 政治 的 政治 人物 发光 ， 且 能够 与 我们 所 分离 的 各方 相互 沟通 和 协作 。,这些奖项是一些在公众生活中不同政治立场的人们的小尝试，想要 spotlight 一些有礼貌和文明地辩论自己立场的政治人物，他们能够和不同背景的人合作，解决影响我们大家的问题。,这些奖项是 a group of 公众 做出的小小尝试，目的是让大家关注 - 政治派别不同或者没有政治派别 - 那些以得体和礼貌的方式为自己理由辩护的政治人士，还有那些能够跨越影响到我们大家的分歧，跟人们接触和合作的政治人士。,"""这些 awards 是一小部分尝试，来自一群在公共生活中不同政治立场的人，目的是要照亮那些用体面和礼貌来辩论的政治家。""",这些 奖项 是 一群 公众 的 小小尝试，目的是让 公众 关注 - 政治派别 不同 或 没有政治派别 - 那些 以 得体 和 礼貌 的 方式 为 自己 的 理由 辩护 的 政治 人士，和 那些 能够 跨越 影响到 我们 所有人的 分歧，与人们 接触 和 合作 的 政治 人士。,"""这些 awards 是一小部分人尝试的结果，在公共生活中，不同或没有政治倾向的人，想要照亮那些用体面和文明来辩论的政治人物。""",这些 奖项 是 一群 公共人士 为了让大家关注政治派别 不同 或者没有政治派别 的一个小小尝试。
"Nominations will open on Saturday, with an award ceremony in March next year.",提名 将 于 周期 六 公布 ， 颁奖典礼 将 于 明年   3   月 举行 。,"Nomination will be out in six months time, award ceremony will be in March next year.",提名 活动 于 下 星期六 开始 ， 颁奖典礼 于 明年 三月 举行 。,提名会在星期六开始，颁奖典礼会在明年三月举行。,"Nominations will be 公布 on 周期六, and the award ceremony will be 举行 next year in 3 月.","Nominations 会在 Saturday, 开放， 然后有 an award ceremony 在 March next year.",提名 将 于 周期 六 公布，颁奖典礼 将 于 明年 3 月 举行。,"Nominations 会在星期六开放, 然后 award ceremony 在明年三月举行。",提名 之后，将 在周期六公布，颁奖典礼 将 会 在明年3月举行。
"In an exclusive interview with the Standard, former Cabinet minister Amber Rudd today accused Mr Johnson of deploying aggressive language that ""does incite violence.""",前 内阁 部 长安 布尔 · 拉德 在 今天 接受 英国 标准 晚报 的 独家 采访 时 ， 指责 约翰逊 使用 了 “ 确实 煽动 暴力 ” 的 挑衅性 言语 。,"Ex-Cab Minister Ambrose D'Amore tell Standard today dat Johnson used ""really inflammatory"" language dat ""really incite violence"".",前 内阁大臣 安 布尔 · 鲁德 （ Amber   Rudd ） 今天 在 《 标准 》 独家 采访 中 指责 约翰逊 使用 “ 煽动 暴力 ” 的 言论 。,"在一个 exclusive interview with Standard, 前内阁部长 Amber Rudd 今天指控 Mr Johnson 用 aggressive language, 说“会引发暴力”。",前内阁部长安布尔·拉德 today 接受了英国标准晚报的独家采访，指责约翰逊用的 “确实煽动暴力” 的挑衅性言语。,"在一个 exclusive interview with the Standard, 前 Cabinet minister Amber Rudd 今天 accused Mr Johnson 用 aggressive language 来说 ""does incite violence.""",前内阁部长布尔·拉德 在 今天 接受 英国标准晚报 的 独家采访 时，指责约翰逊 使用了 “确实煽动暴力” 的 挑衅性言语。,"在一个独家采访中，前内阁部长 Amber Rudd 今天 accused Mr Johnson 用 aggressive language 来 ""does incite violence.""",前内阁部长安布尔·拉德今天接受英国标准晚报的独家采访时，指责 约翰逊 用了“确实煽动暴力”的挑衅性 言语。
"Mr Johnson, for his part, said he ""deplores"" threats made against MPs.",约翰逊 则 表示 ， 他 对 针对 议员 的 威胁 感到 “ 遗憾 ” 。,"Johnson say he ""sory"" lah for da threats made against MP.",约翰逊 先生 则 表示 他 “ 深感 遗憾 ” 于 对 议员 发出 的 威胁 。,Mr Johnson 讲他 “deplores” 对 MPs 的威胁。,Johnson 表示，他对那些针对议员的威胁 感到 “遗憾” lah.,"Mr Johnson 讲他 ""deplores"" threats 对 MPs 的威胁。",约翰逊 says 他对议员的威胁感到 “遗憾”。,"Mr Johnson 讲，他 ""deplores"" 对 MPs 的威胁。",约翰逊 say 他 对 针对 议员 的 威胁 感到 “ 遗憾 ”。
Jess Phillips 'frightened' after receiving 'be afraid' death threats,杰西 · 菲利普斯 在 收到 “ 害怕 ” 的 死亡威胁 后 “ 吓坏 了 ”,"Jess Phillips really scare lah afta receive death threats sayin she ""afraid""",杰斯 · 菲利普斯 因 接收 “ 不要 害怕 ” 死亡威胁 而 感到恐惧,Jess Phillips 收到 'be afraid' 的死亡威胁，感到很 'frightened'。,Jesse Phillips 收到 “scary” 的 death threat 后 “scared like siao” lah.,Jess Phillips 现在很 'frightened' 因为收到 'be afraid' 的死亡威胁。,杰西 · 菲利普斯 在 “ 收到 ” 的 死亡威胁后 吓坏 了 ”,Jess Phillips 现在很 'frightened' 因为收到 'be afraid' 的死亡威胁。,"杰西 · 菲利普斯 在 收到 ""害怕"" 的死亡威胁后 ""吓坏了""."
"On Thursday, Labour MP Jess Phillips - another one of those to have criticised Mr Johnson - said a man was arrested after trying to ""kick the door"" of her constituency office while reportedly shouting that she was a ""fascist.""",星期四 ， 工党 议员 杰西 · 菲利普斯   - 另 一个 批评 约翰逊 的 人   - 说 ， 一名 男子 在 试图 “ 踢开 ” 她 选区 办公室 的 门 后 被捕 ， 据称 ， 当时 这名 男子 大喊 他 是 “ 法西斯 分子 。 ”,"Friday, Labour MP Jess Phillips - another critic of Johnson - say one bloke caught by police after tryin' to ""kick in"" her constituency office door, claimin' he shout ""fascist"" while doin' so.",周四 ， 工党 MP   Jess   Phillips （ 又 是 对 约翰逊 进行批评 的 人 之一 ） 表示 ， 一个 男子 在 大声 称 她 是 “ 法西斯 分子 ” 后 ， 试图 “ 踢 门户 ” 后 被 逮捕 。,星期四，工党议员 Jess Phillips - 又一个批评 Johnson 的人 - 说有一个男人被捕，因为他试图“踢她的选区办公室的门”，而且据说还大喊她是“法西斯”。,"On Thursday, 工党议员 Jesse Phillips - another person who criticizes Johnson - said that a man 被捕 after trying to ""kick open"" her constituency office door, and supposedly, this man was shouting he is a ""fascist.""","在星期四, Labour MP Jess Phillips - 其中一个 criticise Mr Johnson 的人 - 说有一个男人被 arrest 因为他试图 ""kick the door"" of her constituency office, 还大声喊她是 ""fascist.""",星期四，工党议员杰西·菲利普斯 - 另一个批评约翰逊的人 - 说，一名男子在试图踢开她选区办公室的门后被捕， 据称，当时这名男子大喊他是“法西斯分子”。,"On Thursday, Labour MP Jess Phillips - 另一个 criticising Mr Johnson 的人 - said 有一个 man 被 arrested after trying to ""kick the door"" of her constituency office.",星期四，工党 议员 杰西 · 菲利普斯 说，另一个批评约翰逊的人 - 一名男子在试图 “踢开” 她选区办公室的门后被捕，听说他大喊自己是 “法西斯分子”。
